year,race,round,driver,team,finish_position,quali_time_s,grid_position,driver_points,constructor_points,start_tyre,circuit_type,air_temp_c,rainfall_mm,track_temp_c,pole_gap_s,driver_form_last3,team_form_last3,driver_track_hist,driver_championship_rank,constructor_championship_rank,driver_avg_finish_last5,team_avg_finish_last5
2023,United States,18,HUL,Haas F1 Team,11,96.235,18,9.0,12.0,2,1,31.2,0.2,46.2,1.512,14.333,14.667,9.25,15.0,13.0,14.4,14.4
2023,United States,18,BOT,Alfa Romeo,12,95.858,13,10.0,16.0,1,1,31.2,0.2,46.2,1.135,15.0,10.0,19.0,14.0,11.0,13.8,13.4
2023,United States,18,ZHO,Alfa Romeo,13,95.698,12,6.0,16.0,1,1,31.2,0.2,46.2,0.975,11.333,10.0,12.0,16.0,11.0,13.2,12.4
2023,United States,18,MAG,Haas F1 Team,14,95.88,17,3.0,12.0,1,1,31.2,0.2,46.2,1.157,13.0,14.667,9.0,17.0,13.0,14.6,14.0
2023,United States,18,RIC,AlphaTauri,15,95.974,14,0.0,5.0,1,1,31.2,0.2,46.2,1.251,12.667,14.333,16.0,19.0,15.0,13.0,12.6
2023,United States,18,ALO,Aston Martin,16,96.268,19,183.0,230.0,1,1,31.2,0.2,46.2,1.545,9.667,11.667,7.0,4.0,5.0,8.0,10.0
2023,United States,18,PIA,McLaren,17,95.467,10,83.0,219.0,1,1,31.2,0.2,46.2,0.744,4.0,2.333,9.25,9.0,7.0,6.6,2.4
2023,United States,18,OCO,Alpine,18,95.154,8,44.0,0.0,1,1,31.2,0.2,46.2,0.431,11.333,9.333,11.0,12.0,17.0,12.6,8.8
2023,United States,18,HAM,Mercedes,19,94.862,3,194.0,326.0,1,1,31.2,0.2,46.2,0.139,9.0,10.0,2.0,3.0,1.0,7.8,8.0
2023,United States,18,LEC,Ferrari,20,94.723,1,145.0,298.0,1,1,31.2,0.2,46.2,0.0,4.333,10.333,3.0,6.0,3.0,7.2,7.6
2023,Mexico City,19,VER,Red Bull Racing,1,77.263,3,466.0,0.0,1,0,25.2,0.0,40.2,0.097,1.0,5.0,1.0,1.0,17.0,1.8,7.0
2023,Mexico City,19,HAM,Mercedes,2,77.454,6,201.0,344.0,1,0,25.2,0.0,40.2,0.288,14.333,14.333,2.0,3.0,1.0,10.4,10.8
2023,Mexico City,19,LEC,Ferrari,3,77.166,1,151.0,322.0,1,0,25.2,0.0,40.2,0.0,9.667,14.333,6.0,7.0,3.0,7.4,10.8
2023,Mexico City,19,SAI,Ferrari,4,77.233,2,171.0,322.0,1,0,25.2,0.0,40.2,0.067,9.667,14.333,5.0,5.0,3.0,6.6,10.2
2023,Mexico City,19,NOR,McLaren,5,81.554,17,159.0,242.0,0,0,25.2,0.0,40.2,4.388,2.333,7.333,9.0,6.0,5.0,3.4,5.4
2023,Mexico City,19,RUS,Mercedes,6,77.673,8,143.0,344.0,1,0,25.2,0.0,40.2,0.507,5.333,14.333,4.0,8.0,1.0,7.4,9.8
2023,Mexico City,19,RIC,AlphaTauri,7,77.382,4,0.0,10.0,1,0,25.2,0.0,40.2,0.216,14.667,13.333,7.0,20.0,15.0,14.6,13.4
2023,Mexico City,19,PIA,McLaren,8,77.623,7,83.0,242.0,1,0,25.2,0.0,40.2,0.457,7.333,7.333,9.25,9.0,5.0,8.2,5.8
2023,Mexico City,19,ALB,Williams,9,78.828,14,25.0,26.0,2,0,25.2,0.0,40.2,1.662,12.667,12.333,12.0,13.0,9.0,11.2,13.2
2023,Mexico City,19,OCO,Alpine,10,79.08,15,44.0,0.0,2,0,25.2,0.0,40.2,1.914,11.333,10.333,8.0,12.0,17.0,14.2,10.6
2023,Mexico City,19,GAS,Alpine,11,78.521,11,56.0,0.0,1,0,25.2,0.0,40.2,1.355,9.333,10.333,11.0,10.0,17.0,9.8,10.6
2023,Mexico City,19,TSU,AlphaTauri,12,78.89,18,8.0,10.0,1,0,25.2,0.0,40.2,1.724,11.667,13.333,20.0,16.0,15.0,14.8,12.4
2023,Mexico City,19,HUL,Haas F1 Team,13,78.524,12,9.0,12.0,1,0,25.2,0.0,40.2,1.358,13.667,13.0,9.25,15.0,13.0,14.2,14.0
2023,Mexico City,19,ZHO,Alfa Romeo,14,78.05,10,6.0,16.0,1,0,25.2,0.0,40.2,0.884,11.667,11.333,13.0,17.0,11.0,12.2,12.4
2023,Mexico City,19,BOT,Alfa Romeo,15,78.016,9,10.0,16.0,1,0,25.2,0.0,40.2,0.85,13.333,11.333,10.0,14.0,11.0,13.4,11.2
2023,Mexico City,19,SAR,Williams,16,79.965,19,1.0,26.0,1,0,25.2,0.0,40.2,2.799,14.0,12.333,9.25,19.0,9.0,15.0,11.8
2023,Mexico City,19,STR,Aston Martin,17,79.227,0,53.0,236.0,1,0,25.2,0.0,40.2,2.061,12.0,11.333,15.0,11.0,7.0,12.6,11.6
2023,Mexico City,19,ALO,Aston Martin,18,78.738,13,183.0,236.0,1,0,25.2,0.0,40.2,1.572,10.0,11.333,19.0,4.0,7.0,10.8,11.4
2023,Mexico City,19,MAG,Haas F1 Team,19,79.163,16,3.0,12.0,1,0,25.2,0.0,40.2,1.997,14.333,13.0,17.0,18.0,13.0,14.2,13.6
2023,Mexico City,19,PER,Red Bull Racing,20,77.423,5,240.0,0.0,1,0,25.2,0.0,40.2,0.257,11.0,5.0,3.0,2.0,17.0,8.6,3.4
2023,São Paulo,20,VER,Red Bull Racing,1,70.162,1,491.0,0.0,0,0,21.1,0.3,36.1,0.141,1.0,8.333,6.0,1.0,17.0,1.8,7.2
2023,São Paulo,20,NOR,McLaren,2,70.021,6,169.0,256.0,0,0,21.1,0.3,36.1,0.0,3.333,10.0,18.0,6.0,5.0,2.8,7.0
2023,São Paulo,20,ALO,Aston Martin,3,70.237,4,183.0,236.0,0,0,21.1,0.3,36.1,0.216,13.333,14.0,5.0,4.0,7.0,12.6,13.8
2023,São Paulo,20,PER,Red Bull Racing,4,70.219,9,240.0,0.0,0,0,21.1,0.3,36.1,0.198,11.333,8.333,7.0,2.0,17.0,12.2,5.4
2023,São Paulo,20,STR,Aston Martin,5,70.375,3,53.0,236.0,0,0,21.1,0.3,36.1,0.354,11.667,14.0,10.0,11.0,7.0,13.8,12.2
2023,São Paulo,20,SAI,Ferrari,6,70.254,7,183.0,349.0,0,0,21.1,0.3,36.1,0.233,9.0,3.333,3.0,4.0,3.0,6.8,10.0
2023,São Paulo,20,GAS,Alpine,7,70.567,15,56.0,0.0,0,0,21.1,0.3,36.1,0.546,9.667,13.0,14.0,10.0,17.0,9.0,11.4
2023,São Paulo,20,HAM,Mercedes,8,70.266,5,220.0,371.0,0,0,21.1,0.3,36.1,0.245,13.333,4.333,2.0,3.0,1.0,9.6,10.2
2023,São Paulo,20,TSU,AlphaTauri,9,70.837,16,8.0,16.0,0,0,21.1,0.3,36.1,0.816,11.667,11.333,17.0,16.0,11.0,13.2,11.8
2023,São Paulo,20,OCO,Alpine,10,70.562,14,45.0,0.0,0,0,21.1,0.3,36.1,0.541,11.667,13.0,8.0,12.0,17.0,12.4,10.4
2023,São Paulo,20,SAR,Williams,11,71.035,19,1.0,28.0,1,0,21.1,0.3,36.1,1.014,14.667,11.667,9.25,20.0,9.0,14.2,12.4
2023,São Paulo,20,HUL,Haas F1 Team,12,70.475,11,9.0,12.0,0,0,21.1,0.3,36.1,0.454,13.333,14.333,9.25,15.0,15.0,13.4,14.6
2023,São Paulo,20,RIC,AlphaTauri,13,70.843,17,6.0,16.0,0,0,21.1,0.3,36.1,0.822,12.667,11.333,20.0,17.0,11.0,12.0,10.2
2023,São Paulo,20,PIA,McLaren,14,70.33,10,87.0,256.0,0,0,21.1,0.3,36.1,0.309,9.0,10.0,9.25,9.0,5.0,7.4,6.8
2023,São Paulo,20,RUS,Mercedes,15,70.316,8,151.0,371.0,0,0,21.1,0.3,36.1,0.295,5.0,4.333,1.0,8.0,1.0,7.6,8.0
2023,São Paulo,20,BOT,Alfa Romeo,16,70.955,18,10.0,16.0,0,0,21.1,0.3,36.1,0.934,11.667,13.667,9.0,14.0,11.0,14.4,12.6
2023,São Paulo,20,ZHO,Alfa Romeo,17,71.275,20,6.0,16.0,0,0,21.1,0.3,36.1,1.254,12.0,13.667,12.0,17.0,11.0,12.2,14.0
2023,São Paulo,20,MAG,Haas F1 Team,18,70.602,12,3.0,12.0,0,0,21.1,0.3,36.1,0.581,15.667,14.333,19.0,19.0,15.0,14.4,13.8
2023,São Paulo,20,ALB,Williams,19,70.621,13,27.0,28.0,0,0,21.1,0.3,36.1,0.6,10.333,11.667,15.0,13.0,9.0,11.6,11.0
2023,São Paulo,20,LEC,Ferrari,20,70.303,2,166.0,349.0,1,0,21.1,0.3,36.1,0.282,9.333,3.333,4.0,7.0,3.0,7.2,7.2
2023,Las Vegas,21,VER,Red Bull Racing,1,93.104,2,524.0,0.0,1,1,17.8,0.0,32.8,0.378,1.0,8.333,9.25,1.0,17.0,1.0,6.0
2023,Las Vegas,21,LEC,Ferrari,2,92.726,1,170.0,362.0,1,1,17.8,0.0,32.8,0.0,14.333,10.0,9.25,7.0,3.0,10.4,10.6
2023,Las Vegas,21,PER,Red Bull Racing,3,93.855,11,258.0,0.0,1,1,17.8,0.0,32.8,1.129,9.333,8.333,9.25,2.0,17.0,11.4,5.4
2023,Las Vegas,21,OCO,Alpine,4,94.834,16,46.0,0.0,1,1,17.8,0.0,32.8,2.108,12.667,9.0,9.25,12.0,17.0,10.8,11.2
2023,Las Vegas,21,STR,Aston Martin,5,94.199,19,63.0,261.0,0,1,17.8,0.0,32.8,1.473,9.667,8.333,9.25,10.0,7.0,11.6,11.8
2023,Las Vegas,21,SAI,Ferrari,6,92.77,12,192.0,362.0,1,1,17.8,0.0,32.8,0.044,4.333,10.0,9.25,6.0,3.0,7.8,7.0
2023,Las Vegas,21,HAM,Mercedes,7,93.837,10,226.0,382.0,2,1,17.8,0.0,32.8,1.111,9.667,9.667,9.25,3.0,1.0,10.6,10.0
2023,Las Vegas,21,RUS,Mercedes,8,93.112,3,156.0,382.0,1,1,17.8,0.0,32.8,0.386,8.667,9.667,9.25,8.0,1.0,7.4,7.6
2023,Las Vegas,21,ALO,Aston Martin,9,93.555,9,198.0,261.0,1,1,17.8,0.0,32.8,0.829,12.333,8.333,9.25,4.0,7.0,10.2,9.6
2023,Las Vegas,21,PIA,McLaren,10,94.85,18,87.0,282.0,2,1,17.8,0.0,32.8,2.124,13.0,7.0,9.25,9.0,5.0,8.8,9.2
2023,Las Vegas,21,GAS,Alpine,11,93.239,4,62.0,0.0,1,1,17.8,0.0,32.8,0.513,8.0,9.0,9.25,11.0,17.0,9.2,8.4
2023,Las Vegas,21,ALB,Williams,12,93.323,5,27.0,28.0,1,1,17.8,0.0,32.8,0.597,12.333,15.333,9.25,13.0,9.0,13.2,13.0
2023,Las Vegas,21,MAG,Haas F1 Team,13,93.537,8,3.0,12.0,1,1,17.8,0.0,32.8,0.811,17.0,16.333,9.25,19.0,15.0,16.0,15.2
2023,Las Vegas,21,RIC,AlphaTauri,14,94.308,14,6.0,21.0,1,1,17.8,0.0,32.8,1.582,11.667,11.333,9.25,17.0,11.0,12.8,11.2
2023,Las Vegas,21,ZHO,Alfa Romeo,15,94.849,17,6.0,16.0,2,1,17.8,0.0,32.8,2.123,14.667,15.667,9.25,17.0,13.0,13.2,15.0
2023,Las Vegas,21,SAR,Williams,16,93.513,6,1.0,28.0,1,1,17.8,0.0,32.8,0.787,12.333,15.333,9.25,20.0,9.0,13.8,13.4
2023,Las Vegas,21,BOT,Alfa Romeo,17,93.525,7,10.0,16.0,1,1,17.8,0.0,32.8,0.799,14.333,15.667,9.25,15.0,13.0,14.2,15.4
2023,Las Vegas,21,TSU,AlphaTauri,18,96.447,20,13.0,21.0,0,1,17.8,0.0,32.8,3.721,9.667,11.333,9.25,14.0,11.0,11.2,11.0
2023,Las Vegas,21,HUL,Haas F1 Team,19,93.979,13,9.0,12.0,1,1,17.8,0.0,32.8,1.253,12.0,16.333,9.25,16.0,15.0,13.2,15.0
2023,Las Vegas,21,NOR,McLaren,20,94.703,15,195.0,282.0,1,1,17.8,0.0,32.8,1.977,3.0,7.0,9.25,5.0,5.0,2.8,7.8
2023,Abu Dhabi,22,VER,Red Bull Racing,1,83.445,1,549.0,0.0,1,0,29.1,0.0,44.1,0.0,1.0,2.667,1.0,1.0,17.0,1.0,5.8
2023,Abu Dhabi,22,LEC,Ferrari,2,83.584,2,188.0,388.0,1,0,29.1,0.0,44.1,0.139,8.333,4.667,2.0,7.0,3.0,10.0,7.6
2023,Abu Dhabi,22,RUS,Mercedes,3,83.788,4,160.0,392.0,1,0,29.1,0.0,44.1,0.343,9.667,10.0,5.0,8.0,1.0,7.6,8.8
2023,Abu Dhabi,22,PER,Red Bull Racing,4,84.116,9,273.0,0.0,1,0,29.1,0.0,44.1,0.671,9.0,2.667,3.0,2.0,17.0,8.2,2.0
2023,Abu Dhabi,22,NOR,McLaren,5,83.816,5,195.0,284.0,1,0,29.1,0.0,44.1,0.371,9.0,14.667,6.0,6.0,5.0,6.4,10.8
2023,Abu Dhabi,22,PIA,McLaren,6,83.782,3,89.0,284.0,1,0,29.1,0.0,44.1,0.337,10.667,14.667,9.25,9.0,5.0,10.2,10.2
2023,Abu Dhabi,22,ALO,Aston Martin,7,84.084,7,200.0,273.0,1,0,29.1,0.0,44.1,0.639,10.0,5.667,20.0,4.0,7.0,10.4,8.0
2023,Abu Dhabi,22,TSU,AlphaTauri,8,83.968,6,13.0,21.0,1,0,29.1,0.0,44.1,0.523,13.0,15.0,11.0,14.0,11.0,12.4,13.2
2023,Abu Dhabi,22,HAM,Mercedes,9,84.359,11,232.0,392.0,1,0,29.1,0.0,44.1,0.914,5.667,10.0,18.0,3.0,1.0,11.0,8.2
2023,Abu Dhabi,22,STR,Aston Martin,10,84.405,13,73.0,273.0,2,0,29.1,0.0,44.1,0.96,9.0,5.667,8.0,10.0,7.0,9.0,5.8
2023,Abu Dhabi,22,RIC,AlphaTauri,11,84.442,15,6.0,21.0,1,0,29.1,0.0,44.1,0.997,11.333,15.0,9.0,17.0,11.0,13.0,12.4
2023,Abu Dhabi,22,OCO,Alpine,12,84.391,12,58.0,0.0,1,0,29.1,0.0,44.1,0.946,8.0,7.333,7.0,12.0,17.0,9.8,8.6
2023,Abu Dhabi,22,GAS,Alpine,13,84.078,10,62.0,0.0,1,0,29.1,0.0,44.1,0.633,9.667,7.333,14.0,11.0,17.0,9.4,8.8
2023,Abu Dhabi,22,ALB,Williams,14,84.298,14,27.0,28.0,1,0,29.1,0.0,44.1,0.853,13.333,13.0,13.0,13.0,9.0,12.4,14.8
2023,Abu Dhabi,22,HUL,Haas F1 Team,15,84.108,8,9.0,12.0,1,0,29.1,0.0,44.1,0.663,14.667,16.667,9.25,16.0,15.0,14.2,16.2
2023,Abu Dhabi,22,SAR,Williams,16,84.532,20,1.0,28.0,1,0,29.1,0.0,44.1,1.087,14.333,13.0,9.25,20.0,9.0,14.2,14.4
2023,Abu Dhabi,22,ZHO,Alfa Romeo,17,85.159,19,6.0,16.0,1,0,29.1,0.0,44.1,1.714,15.333,16.333,12.0,17.0,13.0,13.6,16.0
2023,Abu Dhabi,22,SAI,Ferrari,18,84.738,16,200.0,388.0,2,0,29.1,0.0,44.1,1.293,5.333,4.667,4.0,4.0,3.0,7.8,7.2
2023,Abu Dhabi,22,BOT,Alfa Romeo,19,84.788,18,10.0,16.0,2,0,29.1,0.0,44.1,1.343,16.0,16.333,15.0,15.0,13.0,13.6,16.4
2023,Abu Dhabi,22,MAG,Haas F1 Team,20,84.764,17,3.0,12.0,1,0,29.1,0.0,44.1,1.319,16.667,16.667,17.0,19.0,15.0,15.6,15.4
2024,Bahrain,1,VER,Red Bull Racing,1,89.179,1,0.0,0.0,0,0,21.2,0.0,36.2,0.014,1.0,2.667,10.0,1.0,1.0,1.0,2.6
2024,Bahrain,1,PER,Red Bull Racing,2,89.537,5,0.0,0.0,0,0,21.2,0.0,36.2,0.372,3.667,2.667,10.0,1.0,1.0,7.0,2.0
2024,Bahrain,1,SAI,Ferrari,3,89.507,4,0.0,0.0,0,0,21.2,0.0,36.2,0.342,10.0,8.667,3.0,1.0,1.0,7.4,9.6
2024,Bahrain,1,LEC,Ferrari,4,89.165,2,0.0,0.0,0,0,21.2,0.0,36.2,0.0,8.0,8.667,10.0,1.0,1.0,9.4,6.2
2024,Bahrain,1,RUS,Mercedes,5,89.485,3,0.0,0.0,0,0,21.2,0.0,36.2,0.32,8.667,6.333,5.5,1.0,1.0,7.4,8.4
2024,Bahrain,1,NOR,McLaren,6,89.614,7,0.0,0.0,0,0,21.2,0.0,36.2,0.449,9.0,7.0,16.0,1.0,1.0,6.8,11.0
2024,Bahrain,1,HAM,Mercedes,7,89.71,9,0.0,0.0,0,0,21.2,0.0,36.2,0.545,8.0,6.333,4.0,1.0,1.0,9.0,6.4
2024,Bahrain,1,PIA,McLaren,8,89.683,8,0.0,0.0,0,0,21.2,0.0,36.2,0.518,10.0,7.0,20.0,1.0,1.0,11.0,9.4
2024,Bahrain,1,ALO,Aston Martin,9,89.542,6,0.0,0.0,0,0,21.2,0.0,36.2,0.377,6.333,7.333,6.0,1.0,1.0,10.6,7.2
2024,Bahrain,1,STR,Aston Martin,10,89.965,12,0.0,0.0,0,0,21.2,0.0,36.2,0.8,6.667,7.333,9.0,1.0,1.0,8.8,8.0
2024,Bahrain,1,ZHO,Kick Sauber,11,90.757,17,0.0,0.0,0,0,21.2,0.0,36.2,1.592,16.333,11.333,13.0,1.0,1.0,15.2,17.0
2024,Bahrain,1,MAG,Haas F1 Team,12,90.529,15,0.0,0.0,0,0,21.2,0.0,36.2,1.364,17.0,18.0,9.0,1.0,1.0,16.8,17.0
2024,Bahrain,1,RIC,RB,13,90.278,14,0.0,0.0,0,0,21.2,0.0,36.2,1.113,12.667,11.333,14.0,1.0,1.0,12.0,14.0
2024,Bahrain,1,TSU,RB,14,90.129,11,0.0,0.0,0,0,21.2,0.0,36.2,0.964,11.667,11.333,9.5,1.0,1.0,11.0,13.0
2024,Bahrain,1,ALB,Williams,15,90.221,13,0.0,0.0,0,0,21.2,0.0,36.2,1.056,15.0,15.333,11.5,1.0,1.0,12.6,15.4
